% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: c_D31
% Subset:  test
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  2
% number of training points:   0
% number of test points:       3100
% number of validation points: 3100
% number of classes:           32

@RELATION "c_D31--test"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC

@ATTRIBUTE class { 24,25,26,27,20,21,22,23,28,29,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30 }

@DATA
25.6103,13.9378,31
26.7074,15.1568,31
27.0317,14.4323,31
25.8886,14.1954,31
27.5561,13.2133,31
27.1007,14.5243,31
26.9259,15.5639,31
25.2998,13.5905,31
26.0473,13.2018,31
25.9323,14.8486,31
24.2947,13.4318,31
25.7989,14.6715,31
24.8214,13.2777,31
26.39,13.8021,31
26.1462,15.0786,31
27.149,14.3058,31
26.9213,14.5473,31
25.1204,14.2299,31
26.3095,14.5404,31
26.068,14.4392,31
25.3918,13.9976,31
26.5441,14.4852,31
25.8311,15.5202,31
26.9604,14.8486,31
25.3872,15.6628,31
26.3095,15.8422,31
27.1812,16.3298,31
25.2814,14.2299,31
25.4102,14.637,31
26.0634,14.7336,31
25.1089,16.9025,31
26.6614,15.7088,31
26.6384,13.4042,31
26.4383,15.0418,31
26.7534,14.9383,31
25.7805,15.212,31
26.1853,14.4668,31
26.3118,14.5427,31
26.1071,13.4548,31
24.9571,15.0303,31
25.5597,13.9125,31
26.7925,14.2345,31
26.6453,15.3546,31
24.5362,16.9117,31
26.6522,14.2115,31
25.8794,15.0211,31
25.7897,15.1453,31
26.7534,15.6398,31
26.2957,15.5087,31
26.9535,15.5133,31
24.9249,13.7607,31
25.8242,14.6485,31
26.4084,15.2212,31
25.608,15.7548,31
25.3596,14.2069,31
25.3412,13.9631,31
16.2631,10.0255,31
15.7525,9.738,31
16.4425,10.9915,31
16.1205,8.9905,31
16.3252,8.5903,31
16.2079,9.3884,31
14.4116,9.485,31
16.2838,8.841,31
16.9738,9.439,31
16.6932,10.5361,31
14.6439,11.1433,31
17.1141,9.7311,31
15.4558,8.45,31
14.2368,8.9537,31
15.2649,8.2131,31
16.6564,9.9243,31
16.4287,8.9169,31
16.0607,9.1584,31
14.5634,7.2057,31
14.016,10.1267,31
16.2723,9.1032,31
15.442,8.0222,31
16.6794,8.2844,31
15.0372,9.554,31
15.7594,8.4017,31
15.6122,11.8816,31
15.0556,9.4896,31
15.5892,10.2141,31
15.9595,9.3562,31
15.7594,9.6828,31
13.8918,9.2987,31
16.9669,8.519,31
14.5289,8.7306,31
14.6761,7.898,31
15.5409,9.347,31
14.6945,8.6938,31
16.3528,9.8783,31
16.0032,8.6087,31
13.9079,9.0181,31
13.9125,10.6741,31
16.8496,9.5954,31
14.8532,8.9238,31
16.3551,9.9703,31
15.5938,8.5144,31
16.4172,9.14,31
16.3896,8.588,31
14.9268,10.3843,31
17.1348,10.2601,31
16.8312,8.5719,31
15.1729,9.4965,31
15.6421,8.8663,31
15.6099,8.8709,31
14.66,9.6989,31
16.4954,9.3907,31
15.7824,8.5811,31
13.8136,9.5655,31
15.3638,8.9238,31
15.9664,9.991,31
15.3293,8.6685,31
14.9314,7.9095,31
14.384,9.9542,31
14.5887,10.2279,31
15.5984,9.8553,31
16.1297,8.9146,31
15.6881,7.9187,31
15.9595,10.0186,31
15.971,9.623,31
15.4811,9.5816,31
15.6789,8.818,31
15.764,8.9169,31
15.189,9.1975,31
15.0004,9.1791,31
16.4126,9.7656,31
15.7479,9.3424,31
15.1844,9.7311,31
15.2143,10.0071,31
16.2148,8.3258,31
15.6306,9.2182,31
16.5621,9.5034,31
14.9314,9.9887,31
16.0952,9.6184,31
16.0722,9.0227,31
15.9871,9.8139,31
16.1826,8.8962,31
14.4208,9.462,31
15.9756,10.1865,31
15.1246,9.7978,31
16.4931,9.3056,31
17.1187,10.4602,31
15.4696,8.841,31
15.5915,9.3033,31
16.224,8.9514,31
16.0216,9.6667,31
15.5041,10.1865,31
14.9452,8.7697,31
14.4185,9.3102,31
14.7658,8.7237,31
16.3459,8.5696,31
14.6324,8.5857,31
15.5386,9.8139,31
16.6863,13.8642,31
17.8731,15.143,31
15.7617,14.3472,31
16.6334,13.4295,31
16.27,14.8532,31
16.9692,14.7612,31
15.9503,13.7331,31
16.9048,13.8964,31
16.4793,14.9981,31
17.6224,12.9212,31
16.2516,13.2731,31
16.7277,13.8688,31
17.213,14.0137,31
15.4466,14.9981,31
16.0745,14.0022,31
15.7571,15.258,31
15.8629,14.7635,31
16.7944,14.453,31
16.5943,15.511,31
17.1969,14.9521,31
17.3349,15.1798,31
15.5156,14.8808,31
16.3114,14.9521,31
15.9641,15.0694,31
15.8008,14.2437,31
16.6196,13.7768,31
16.431,15.5317,31
16.2171,14.9958,31
15.4397,14.7842,31
16.0768,17.0313,31
16.6679,14.5841,31
17.3924,14.6232,31
15.7985,13.7998,31
16.1734,15.2212,31
15.9733,15.7617,31
16.4149,14.8532,31
16.4103,14.3909,31
16.983,15.7272,31
16.4425,12.935,31
15.603,16.1619,31
15.7732,15.3293,31
15.4765,14.0505,31
16.6196,15.0165,31
15.3086,14.89,31
16.0952,14.3633,31
16.4885,14.683,31
16.1527,14.1218,31
16.2171,15.0303,31
16.4701,14.0137,31
17.7995,14.1218,31
15.6421,14.1678,31
17.2176,14.821,31
16.224,14.5174,31
16.5276,15.1844,31
16.086,14.8785,31
17.466,15.1936,31
14.9406,14.5013,31
15.8721,12.8867,31
16.799,15.6168,31
16.1067,14.4208,31
16.2953,15.2189,31
15.2971,14.6715,31
17.0727,14.3242,31
15.2948,14.7658,31
16.6058,14.9912,31
14.5588,14.4001,31
16.2378,13.8435,31
16.6886,14.7198,31
16.1182,15.2534,31
15.5823,13.8297,31
15.2051,14.039,31
16.0515,14.3081,31
16.6265,15.0855,31
16.2309,14.7497,31
16.1711,14.4208,31
17.3441,15.2258,31
15.5938,15.0487,31
17.9007,14.3127,31
15.4949,15.3385,31
16.3206,16.1596,31
17.2797,14.9268,31
16.4931,14.2437,31
16.661,16.3896,31
16.0101,14.7612,31
16.2746,16.1412,31
17.3027,13.6388,31
16.7875,15.4029,31
15.3431,15.4167,31
16.3597,17.1233,31
16.224,15.4374,31
16.5713,15.2764,31
15.0924,15.9894,31
16.7806,14.6163,31
15.2925,16.4195,31
16.7875,16.0653,31
17.4568,14.2759,31
15.6536,13.4456,31
17.0083,14.1011,31
16.3804,15.0372,31
15.9388,15.1913,31
20.5227,19.4578,31
19.7683,19.9868,31
21.4864,19.7039,31
19.6832,18.3515,31
21.6014,20.4905,31
20.203,19.9592,31
20.6975,19.8258,31
19.6763,19.8626,31
21.1506,20.1294,31
19.6694,19.9776,31
21.3921,19.0691,31
19.7821,20.2237,31
20.4813,19.0162,31
20.1202,19.0737,31
20.7849,20.4767,31
21.3369,19.7177,31
19.3313,19.6372,31
19.7476,19.1013,31
20.9597,18.4619,31
20.6377,19.3934,31
20.8608,18.4711,31
20.3456,19.0553,31
18.6298,19.8051,31
20.5572,19.3589,31
20.8654,20.4491,31
20.2536,19.1036,31
21.2541,22.0591,31
20.9758,19.0944,31
20.9919,20.5618,31
20.7251,19.5429,31
19.3727,19.5659,31
19.7775,18.8828,31
19.6211,19.1266,31
19.536,20.0581,31
20.5089,19.2945,31
21.3346,20.3134,31
19.2715,18.4504,31
19.8971,19.3244,31
21.1161,19.5544,31
20.2789,18.6068,31
20.2973,19.053,31
20.7343,19.95,31
21.2449,20.0374,31
21.5646,20.4031,31
20.3502,19.6694,31
20.3847,19.1197,31
18.9288,19.2853,31
20.7021,19.7545,31
20.4836,19.3175,31
19.4256,19.306,31
19.8258,20.0972,31
19.5682,19.881,31
19.7798,20.1915,31
20.1777,19.1933,31
20.2628,19.6855,31
18.8276,19.4279,31
21.1805,19.2531,31
19.6832,19.0139,31
20.1777,20.0213,31
21.1322,20.8033,31
20.042,20.1915,31
19.7867,20.5963,31
20.9873,19.5958,31
19.9523,18.8046,31
18.9219,18.2756,31
19.7936,19.3244,31
20.8608,19.1979,31
20.2375,20.0328,31
20.6423,20.226,31
20.7826,20.4997,31
20.2375,19.3405,31
20.364,18.2457,31
19.3865,20.4192,31
21.123,19.1059,31
19.3957,21.2173,31
20.1478,18.3768,31
21.2679,19.1979,31
19.7016,17.9766,31
20.6262,18.9932,31
20.6837,20.3916,31
21.1322,19.8557,31
19.9178,19.4279,31
20.3502,20.0949,31
19.2899,20.0949,31
19.7246,19.8971,31
20.5135,19.3405,31
20.939,20.3341,31
19.7798,20.3134,31
19.5567,19.0599,31
20.6998,20.7688,31
21.3852,19.5659,31
21.0402,19.1887,31
21.2633,19.6096,31
20.0811,19.2301,31
20.18,21.3277,31
20.3525,21.1966,31
20.6837,19.8695,31
20.939,20.893,31
19.9385,18.1284,31
19.8833,18.8529,31
8.4086,15.7893,31
9.5218,14.8164,31
8.8341,15.0855,31
9.5586,16.7967,31
8.0567,14.7428,31
9.3378,15.5018,31
7.7416,15.3707,31
8.7375,15.1407,31
7.8704,16.086,31
7.5139,13.8044,31
9.5471,15.0165,31
8.1671,15.3362,31
7.4679,15.0625,31
7.3966,15.8928,31
8.8134,14.2644,31
8.7766,14.7336,31
8.6639,15.8514,31
7.5116,15.1522,31
9.4781,14.5979,31
8.5236,14.3472,31
8.795,15.1867,31
7.6956,16.2148,31
7.8888,15.1039,31
7.8267,15.81,31
9.1515,15.5616,31
9.3884,15.2672,31
8.8686,14.982,31
9.2274,14.8233,31
9.3125,15.3592,31
9.4045,16.2194,31
7.944,13.0891,31
8.9261,14.6508,31
8.5949,15.2028,31
7.8267,15.35,31
7.7094,14.637,31
8.7674,15.2534,31
9.1745,14.7888,31
9.209,14.8049,31
7.3966,16.1987,31
9.6506,15.5685,31
8.3787,14.6278,31
9.8829,14.5289,31
8.3672,14.8762,31
7.9624,16.04,31
9.1584,15.3247,31
7.9302,14.6876,31
8.5535,16.5575,31
8.6639,15.1913,31
9.6874,15.4236,31
8.6133,14.0459,31
7.8428,14.4507,31
8.1809,15.7571,31
8.7904,14.4208,31
9.2757,14.9061,31
8.7237,15.189,31
9.6115,15.6651,31
8.8916,14.6968,31
8.4983,16.224,31
9.2136,13.7607,31
8.7168,14.2437,31
8.9008,16.017,31
7.2448,15.0096,31
8.9514,14.6347,31
8.2614,15.2465,31
8.7191,15.7939,31
9.5333,15.4627,31
9.5563,15.6927,31
8.8157,16.1021,31
8.5627,15.3339,31
8.2959,15.6973,31
8.818,15.4029,31
10.5108,14.9912,31
8.519,14.9751,31
8.933,13.9286,31
8.9445,14.683,31
9.301,16.2976,31
9.5724,15.8836,31
7.5645,15.9089,31
9.7564,14.9153,31
8.1257,15.3546,31
8.6455,16.5483,31
8.8732,15.2258,31
7.783,14.775,31
8.6409,15.9135,31
10.1221,15.1177,31
7.2126,15.488,31
7.8152,15.649,31
9.8185,14.6715,31
9.0388,15.6697,31
9.3125,15.1016,31
7.7462,15.2833,31
7.3713,15.4029,31
9.5563,14.9061,31
8.4316,15.2994,31
8.3603,16.7024,31
8.8088,16.1159,31
9.2941,15.143,31
7.645,14.9452,31
8.059,14.476,31
8.7766,15.3868,31
10.9892,13.0615,31
12.0771,13.7607,31
12.1921,14.6209,31
12.0081,16.1136,31
11.21,14.2874,31
13.1903,13.4502,31
10.4579,13.5376,31
11.4055,15.5892,31
12.3117,13.7078,31
12.2542,15.0901,31
11.785,14.7888,31
11.3181,14.6347,31
12.5486,13.9585,31
11.3043,14.4553,31
11.6562,14.9843,31
11.3664,13.7814,31
11.6447,15.5271,31
10.9478,15.9388,31
12.9649,15.1913,31
11.0904,14.6163,31
11.762,13.4732,31
11.9575,14.5289,31
10.9225,15.0993,31
12.8177,14.7014,31
11.2284,14.6531,31
10.589,14.1379,31
10.842,14.0896,31
11.7459,15.166,31
11.4446,13.0132,31
10.4924,14.5266,31
11.7459,14.154,31
11.1778,14.3702,31
12.3807,13.5951,31
13.0132,14.1954,31
10.8374,14.2989,31
12.4175,13.3053,31
13.1765,14.6922,31
10.9455,14.8854,31
11.9989,13.6756,31
12.1553,14.4047,31
13.1397,14.5427,31
11.3641,15.1913,31
11.5182,15.2626,31
11.5274,15.1131,31
11.6884,15.0119,31
12.6107,14.959,31
11.1686,15.5133,31
12.774,14.4231,31
11.6056,14.66,31
11.8287,15.5363,31
11.5688,15.649,31
12.0909,15.1476,31
10.6741,14.2184,31
11.9966,13.7446,31
11.3526,14.6301,31
11.1111,14.1724,31
12.912,13.878,31
10.4395,14.5565,31
12.5693,14.338,31
11.2767,13.2064,31
12.9074,15.7755,31
10.7776,13.8711,31
11.1778,14.1839,31
11.8264,14.3656,31
12.498,14.5036,31
11.4009,13.6963,31
11.4515,14.3495,31
11.1157,13.2869,31
10.6695,14.2506,31
11.5527,13.8734,31
12.4819,13.6871,31
11.6171,15.718,31
11.7436,13.8964,31
11.4745,13.1673,31
11.5297,14.0528,31
12.0725,13.3904,31
10.7086,15.4696,31
11.6907,14.4438,31
12.9718,15.3362,31
12.0955,12.8568,31
10.129,14.4852,31
10.7408,14.5588,31
12.1714,15.4052,31
11.762,13.9447,31
11.0973,13.1328,31
12.222,14.6623,31
11.7344,14.1402,31
12.4037,14.4093,31
12.1415,15.4742,31
11.3595,14.3817,31
12.6751,14.798,31
11.9644,14.2322,31
13.4203,13.5146,31
11.9414,14.6255,31
11.4055,14.6439,31
10.2233,13.4893,31
11.8356,15.4719,31
11.2836,13.8159,31
10.5476,14.0666,31
11.946,15.0188,31
26.9995,17.3234,31
27.1398,16.4471,31
27.8781,16.7806,31
28.3933,16.822,31
28.621,16.4632,31
28.1495,18.156,31
26.8132,17.7052,31
26.6246,18.0847,31
27.7976,18.2917,31
26.7005,16.9232,31
26.8891,17.0428,31
28.2415,18.3032,31
25.9944,16.6863,31
27.9862,17.3602,31
28.1449,16.5598,31
26.5441,17.3441,31
28.2622,18.8943,31
27.3146,18.0824,31
27.7378,16.9278,31
27.0662,16.6311,31
26.8776,18.6896,31
27.9632,16.0469,31
27.0961,17.3671,31
27.6504,17.1762,31
26.8201,18.823,31
27.1214,18.2595,31
25.8518,18.6183,31
27.7332,16.9968,31
27.0846,17.075,31
27.7884,18.3492,31
28.2898,17.9536,31
27.0478,17.8271,31
28.2139,18.133,31
27.5032,18.3975,31
26.252,18.4389,31
27.1352,18.3906,31
26.9972,17.1831,31
26.9926,17.1923,31
28.3542,16.6564,31
27.6688,16.0009,31
27.885,16.4747,31
27.7056,18.7379,31
25.9139,17.949,31
26.6062,18.2963,31
28.0069,17.9053,31
27.8942,16.9209,31
26.7488,16.0814,31
26.3118,16.2907,31
27.1628,16.73,31
28.4117,18.1192,31
27.0064,18.179,31
26.551,17.6247,31
27.2732,19.5176,31
26.7166,17.5143,31
27.0386,15.8077,31
28.6693,17.4775,31
28.6003,17.8593,31
26.6154,17.7834,31
27.379,17.9076,31
27.4549,17.4959,31
28.1196,18.2365,31
28.1173,17.7259,31
29.2926,17.4614,31
28.6486,16.5667,31
27.2824,17.1394,31
27.5124,17.0313,31
27.1513,17.236,31
26.919,16.27,31
27.7447,16.8749,31
26.6729,17.3441,31
25.8058,17.2751,31
26.1646,15.9687,31
27.4687,15.6329,31
26.9282,18.1146,31
26.1554,17.5764,31
27.0524,17.6385,31
26.6085,18.4205,31
27.6021,18.9288,31
25.677,17.9214,31
26.0565,17.1831,31
27.2111,18.6896,31
27.2686,17.834,31
27.5423,16.4609,31
27.4043,17.0865,31
28.046,18.0456,31
27.6596,16.8726,31
27.5216,16.5345,31
27.2571,16.9623,31
27.0248,17.4913,31
27.4963,17.4062,31
27.563,16.9324,31
28.0161,16.8726,31
26.8201,19.0576,31
26.3371,18.1192,31
25.9208,17.8547,31
27.1352,18.9265,31
25.8311,18.0295,31
27.1881,17.6339,31
27.6435,17.9789,31
25.7897,17.7328,31
11.7735,8.1878,31
12.0909,7.6795,31
11.509,8.7743,31
11.1985,8.3442,31
11.0536,8.289,31
11.3319,8.0452,31
10.6051,6.9044,31
13.0017,6.6192,31
11.5665,8.9905,31
11.7022,8.289,31
12.0794,8.5328,31
11.8379,8.1648,31
10.8443,7.7301,31
11.5849,9.7656,31
12.6751,7.4955,31
11.9966,7.7669,31
12.1576,8.8249,31
12.0357,7.5116,31
10.474,7.9302,31
11.4745,7.415,31
11.4009,8.4086,31
12.3002,8.6248,31
10.4579,9.0204,31
10.9018,9.2573,31
12.3025,7.9969,31
11.2859,8.082,31
12.5118,8.933,31
11.946,6.8607,31
10.4993,8.9307,31
10.8949,9.9036,31
11.1502,8.1924,31
11.3825,8.4086,31
12.337,8.2614,31
10.5384,8.1648,31
11.4699,6.8929,31
12.061,8.3465,31
11.4078,9.1285,31
10.5752,8.5903,31
12.958,7.4817,31
10.8075,7.3046,31
9.9634,7.8497,31
10.9892,9.5747,31
10.98,8.9146,31
10.6741,8.4684,31
11.4952,7.8451,31
11.9345,8.4362,31
12.8131,8.0498,31
12.4382,8.5857,31
12.4152,9.8875,31
10.2693,8.289,31
11.0812,8.4523,31
10.2233,7.576,31
11.3135,9.2159,31
11.7275,7.484,31
11.1571,9.8783,31
11.9943,8.7858,31
13.0109,7.9072,31
10.1796,8.45,31
11.8402,9.0135,31
11.601,8.9813,31
11.6378,8.9629,31
10.7546,8.1694,31
10.2141,7.4058,31
9.6368,8.1947,31
11.3733,8.2315,31
9.7909,9.1561,31
11.647,9.163,31
11.1134,7.2264,31
11.9713,8.1694,31
9.8829,8.772,31
12.2312,8.1809,31
11.8333,7.1689,31
12.1461,7.7554,31
11.5458,7.3667,31
9.0411,8.5466,31
11.0329,7.3391,31
11.5481,8.8617,31
11.9161,8.2246,31
10.1796,7.9578,31
11.8103,8.2269,31
10.9938,8.7145,31
11.7321,7.7577,31
11.0766,9.025,31
11.8816,9.2872,31
10.4924,8.8686,31
11.7919,8.0613,31
12.1967,9.3677,31
10.474,8.588,31
11.3963,7.5185,31
12.0403,7.8911,31
11.3457,8.8111,31
11.67,8.5765,31
11.3641,7.0999,31
10.9064,7.2655,31
11.3802,8.4086,31
10.9501,8.6156,31
11.6631,8.2039,31
11.9851,9.6345,31
12.0587,7.7347,31
10.451,6.84,31
4.3629,28.2208,31
4.3284,26.9972,31
5.5566,27.0041,31
6.3202,27.3445,31
4.4457,27.3008,31
4.5998,26.3762,31
5.2737,27.8206,31
4.8344,27.0524,31
4.908,29.2995,31
7.2264,28.4278,31
4.7447,26.8132,31
5.6762,27.3238,31
5.8924,28.2116,31
5.4048,27.8114,31
4.9034,26.8017,31
4.7677,28.5727,31
6.2673,26.8638,31
6.3616,27.5584,31
6.8492,28.3956,31
6.1983,27.103,31
7.1482,27.9724,31
4.9402,27.2088,31
5.2254,28.5014,31
5.2116,27.6941,31
6.6813,27.5607,31
5.7659,28.1978,31
5.6693,27.0225,31
6.3869,27.2364,31
5.2576,27.5492,31
5.092,27.5538,31
5.3013,27.6251,31
4.149,27.2985,31
5.5267,27.0777,31
5.4324,27.5009,31
5.3519,27.8413,31
5.897,28.5336,31
4.9379,27.7424,31
5.3565,27.1145,31
3.9328,26.7189,31
5.5152,27.747,31
3.7488,26.0611,31
5.989,26.2382,31
6.1845,27.9356,31
4.1329,28.3266,31
5.138,27.678,31
5.8418,27.4595,31
4.6274,28.9177,31
5.644,28.0621,31
4.6251,27.8045,31
5.0345,27.6366,31
5.8993,27.2824,31
6.0626,27.0731,31
4.8321,28.1035,31
5.6808,27.9379,31
5.0966,27.3445,31
6.5939,28.1771,31
4.6458,27.6711,31
4.7999,28.368,31
5.4462,29.2742,31
4.3376,27.3077,31
5.5612,27.6665,31
6.6008,27.8275,31
5.0644,27.5676,31
4.4135,27.2778,31
4.0271,27.2755,31
4.7263,26.3716,31
4.7309,26.7304,31
5.897,29.2558,31
5.0092,27.1651,31
6.2696,27.3215,31
6.4398,27.1329,31
6.1086,27.885,31
5.9269,27.8781,31
6.2719,27.4687,31
5.9729,27.9908,31
5.2599,27.9471,31
4.5676,27.9172,31
6.3156,26.7856,31
4.7447,27.1214,31
4.5561,28.4784,31
5.2001,28.046,31
6.3317,27.4365,31
5.9269,26.9374,31
6.3179,27.7286,31
3.5556,26.9305,31
6.2604,26.6361,31
5.0506,27.5699,31
6.9688,27.563,31
5.6486,27.2042,31
5.5083,27.6642,31
5.5911,28.6877,31
5.5382,27.3008,31
5.1081,27.5147,31
4.3905,27.8252,31
4.8505,27.9793,31
5.4232,27.2709,31
5.7383,27.8551,31
5.9016,27.8045,31
6.5525,26.9374,31
4.3652,25.9622,31
8.772,20.778,31
9.6943,23.1999,31
9.6713,20.6906,31
8.6225,22.2132,31
8.8134,21.1,31
8.3005,21.2426,31
8.8617,21.4059,31
8.6754,19.7982,31
7.1666,20.1018,31
9.3838,21.2357,31
9.0641,21.8015,31
8.5489,21.6405,31
8.8663,20.6929,31
7.4035,20.1777,31
8.6294,23.0297,31
9.2113,21.9556,31
9.2573,22.0246,31
7.5116,22.5421,31
8.9307,22.3121,31
8.9215,21.2863,31
8.9859,19.1082,31
9.3815,21.6796,31
8.151,21.7072,31
8.6317,21.1184,31
8.8318,20.3847,31
8.2315,20.6768,31
7.9509,20.6975,31
8.312,21.3484,31
8.4569,21.3185,31
9.1147,21.5784,31
7.806,22.0729,31
9.6368,21.6888,31
7.6726,22.1212,31
8.9238,20.2444,31
8.7559,21.7716,31
8.9583,20.3226,31
7.829,21.0218,31
9.4459,21.9257,31
9.0733,21.3852,31
7.8152,21.4979,31
8.6409,22.4202,31
8.8364,20.7849,31
7.8474,21.1046,31
7.5668,20.5986,31
9.5563,21.7555,31
9.0526,22.1511,31
9.3125,20.8309,31
8.1119,21.7785,31
9.9197,20.4928,31
9.4597,21.0471,31
9.4781,20.6239,31
10.0048,21.4542,31
8.9169,19.8419,31
8.8042,22.2707,31
9.9749,20.5388,31
7.5576,20.1616,31
7.6611,20.5043,31
9.0825,22.5605,31
8.5834,21.8636,31
9.4505,22.1787,31
8.2315,20.9505,31
7.9923,19.4601,31
8.3925,21.2242,31
8.1073,22.1235,31
7.668,20.3916,31
9.669,20.2674,31
8.6041,21.3622,31
8.611,21.5255,31
7.6427,22.1948,31
8.6938,21.0011,31
6.5617,21.4841,31
9.5333,21.3852,31
8.864,21.5117,31
8.4132,21.1115,31
7.8681,19.4348,31
8.0475,20.0328,31
9.6828,21.5922,31
8.6915,20.3778,31
8.5098,22.0315,31
9.0802,21.5347,31
9.1584,20.9436,31
9.8783,19.5567,31
9.4413,23.055,31
9.3608,20.9551,31
8.4086,20.6354,31
8.8318,21.6129,31
9.1538,21.7509,31
7.8014,22.0361,31
8.45,20.9804,31
7.8359,22.7031,31
7.6726,21.2334,31
8.1602,20.7389,31
8.4201,19.6993,31
9.9197,21.2012,31
10.2716,20.3709,31
8.5351,22.0315,31
9.4965,21.7003,31
9.2343,21.4611,31
8.6593,21.0011,31
8.0268,20.3249,31
14.2138,27.5331,31
14.3173,27.5768,31
15.2074,28.1196,31
14.4737,25.5712,31
14.2276,27.4802,31
13.1742,27.0156,31
14.3679,25.861,31
14.3587,26.7994,31
14.2092,26.1485,31
14.1655,27.2617,31
13.4134,26.7672,31
14.3242,26.6568,31
13.3881,26.0013,31
13.2363,26.1554,31
14.4737,26.965,31
15.4719,26.8868,31
13.7101,26.5119,31
13.7423,25.1411,31
13.901,25.7368,31
14.7819,26.643,31
13.924,25.2906,31
14.8233,26.2842,31
14.0068,28.3795,31
13.464,27.5055,31
15.4466,26.4107,31
14.7359,27.4825,31
14.1885,27.6826,31
14.4691,25.2446,31
15.6881,26.9742,31
13.0753,28.7199,31
13.0477,26.8408,31
14.7451,24.9019,31
14.2598,26.0105,31
14.4254,27.8022,31
12.9051,25.7805,31
14.9406,27.6757,31
13.0615,26.965,31
14.0459,26.3463,31
13.3881,26.1278,31
14.3127,25.9645,31
14.7359,27.5722,31
14.1839,26.3417,31
13.3536,26.3026,31
13.4962,26.5947,31
13.9907,25.6471,31
13.2409,26.8707,31
14.0666,26.9903,31
13.4801,27.5791,31
16.914,26.6821,31
14.5611,26.9167,31
14.4737,26.8224,31
13.8021,26.9673,31
13.1466,26.896,31
13.1627,26.8454,31
15.5961,25.0813,31
14.729,27.4756,31
15.1177,27.7953,31
14.568,25.7483,31
12.6613,26.5349,31
13.9953,26.8615,31
13.6825,26.7695,31
13.2593,27.5952,31
14.2368,26.9742,31
14.1678,26.0542,31
14.6738,27.7746,31
14.2115,25.9898,31
14.1586,25.5413,31
14.3587,26.0542,31
13.4985,27.1513,31
14.0919,26.0703,31
14.6232,26.2865,31
13.9631,27.5032,31
13.855,26.6223,31
13.8412,26.2428,31
14.5059,27.3077,31
14.0873,28.6118,31
13.1742,26.9213,31
13.4686,26.9489,31
14.0804,27.5331,31
14.8854,26.9443,31
13.8136,25.9277,31
14.0919,26.5947,31
14.5289,26.5602,31
14.6807,25.7828,31
15.1476,26.3417,31
15.3868,26.2612,31
13.4548,26.758,31
13.0592,28.0368,31
13.4088,27.1513,31
13.2317,27.8551,31
14.5542,26.1278,31
13.0983,25.2354,31
14.1195,25.7161,31
12.8085,26.574,31
13.2501,26.5096,31
14.7727,26.4866,31
13.4709,27.3031,31
13.7538,27.9471,31
13.7906,26.2635,31
14.4806,27.5561,31
24.435,27.8137,31
25.3136,28.0115,31
26.0795,28.0667,31
23.8025,26.9719,31
25.4148,27.2663,31
24.9663,29.15,31
25.2216,27.1743,31
24.4166,28.5175,31
25.4194,26.6568,31
24.5891,27.4296,31
25.5597,26.9328,31
24.7616,26.4866,31
25.7759,28.6923,31
26.6936,28.1863,31
24.3637,26.8707,31
25.1963,27.2479,31
28.7268,26.7212,31
25.7506,27.0731,31
26.1048,26.1876,31
24.0325,26.4337,31
25.4378,27.5952,31
25.7138,28.7935,31
26.1416,28.5451,31
25.1825,26.3578,31
24.8375,27.8896,31
25.2952,27.057,31
24.5776,27.8206,31
25.1917,27.563,31
24.9341,28.2507,31
23.3747,28.3703,31
25.9599,28.5796,31
24.0601,27.1904,31
25.4815,29.3616,31
24.5385,29.7963,31
26.1899,28.0414,31
24.1291,27.4181,31
24.849,27.5837,31
25.7736,27.4549,31
24.7984,27.4687,31
25.7943,28.4807,31
24.9962,27.8045,31
24.5431,28.6923,31
24.2993,28.5497,31
26.0772,28.7268,31
25.6862,27.7378,31
25.9944,27.0202,31
23.2252,29.2466,31
25.6195,29.8538,31
24.136,28.4922,31
24.9548,28.7107,31
25.2032,28.3381,31
24.2487,27.5078,31
26.4567,29.012,31
25.3389,27.8574,31
26.2635,28.6946,31
25.2883,28.0391,31
26.5119,27.8436,31
25.2262,27.5193,31
25.4171,27.1099,31
25.5712,27.3077,31
26.0634,27.0685,31
24.9571,28.4646,31
25.0997,29.0787,31
25.1687,29.1247,31
24.4005,27.6872,31
26.3831,29.2351,31
25.5114,28.9407,31
24.8559,27.1191,31
24.32,28.0989,31
23.745,27.4066,31
25.5367,27.8045,31
25.4286,28.0506,31
24.9065,26.6867,31
25.5413,28.3427,31
25.884,27.9586,31
27.8666,29.2903,31
26.3302,28.2829,31
25.9622,27.0064,31
25.7414,28.1334,31
23.8485,28.0069,31
25.4976,25.1802,31
24.8996,27.3928,31
25.6701,27.126,31
25.9852,28.5313,31
25.4309,27.8873,31
27.1099,27.0593,31
25.4815,27.2479,31
24.0946,27.0938,31
24.6052,27.655,31
24.8191,25.0031,31
25.2607,27.3514,31
25.3849,29.4375,31
24.2441,27.6481,31
24.6696,26.8523,31
24.228,27.1076,31
25.3711,28.2898,31
24.412,27.4043,31
24.7938,28.7429,31
25.1411,27.0064,31
24.2717,27.6274,31
26.6821,22.9722,31
26.0749,22.4961,31
26.6775,21.4588,31
26.7143,21.8613,31
27.2157,23.9359,31
27.126,21.974,31
